,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_filter_size,param_n_fft,param_num_filters,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,54.659165382385254,0.0,0.5477938652038574,0.0,2,512,4,"{'filter_size': 2, 'n_fft': 512, 'num_filters': 4}",0.6978021860122681,0.6978021860122681,0.0,4
1,56.170350074768066,0.0,0.7942371368408203,0.0,2,512,8,"{'filter_size': 2, 'n_fft': 512, 'num_filters': 8}",0.7307692170143127,0.7307692170143127,0.0,3
2,81.5981297492981,0.0,0.5912683010101318,0.0,2,512,12,"{'filter_size': 2, 'n_fft': 512, 'num_filters': 12}",0.7582417726516724,0.7582417726516724,0.0,1
3,48.942713022232056,0.0,0.5213119983673096,0.0,3,512,4,"{'filter_size': 3, 'n_fft': 512, 'num_filters': 4}",0.6373626589775085,0.6373626589775085,0.0,9
4,58.82992076873779,0.0,0.5510101318359375,0.0,3,512,8,"{'filter_size': 3, 'n_fft': 512, 'num_filters': 8}",0.6978021860122681,0.6978021860122681,0.0,4
5,78.16222405433655,0.0,0.6102211475372314,0.0,3,512,12,"{'filter_size': 3, 'n_fft': 512, 'num_filters': 12}",0.7472527623176575,0.7472527623176575,0.0,2
6,82.70549392700195,0.0,0.8262143135070801,0.0,6,512,4,"{'filter_size': 6, 'n_fft': 512, 'num_filters': 4}",0.6703296899795532,0.6703296899795532,0.0,7
7,105.9233410358429,0.0,0.9260270595550537,0.0,6,512,8,"{'filter_size': 6, 'n_fft': 512, 'num_filters': 8}",0.6813187003135681,0.6813187003135681,0.0,6
8,107.3241400718689,0.0,0.9796507358551025,0.0,6,512,12,"{'filter_size': 6, 'n_fft': 512, 'num_filters': 12}",0.6648351550102234,0.6648351550102234,0.0,8
